Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,BSH,BSD,BSA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
E0,2010-03-13,Stoke,Aston Villa,0,0,D,0,0,D,K Friend,13,10,6,5,6,6,8,6,0,4,0,0,3.3,3.25,2.25,3.25,3.25,2.3,3.2,3.2,2.2,2.9,3.2,2.35,3.2,3.2,2.3,2.9,3.2,2.25,3.2,3.2,2.3,3.2,3.25,2.25,3.25,3.25,2.25,3.2,3.25,2.25,31,3.44,3.19,3.34,3.22,2.38,2.25,28,2.22,2.09,1.75,1.69,12,0,2.44,2.28,1.64,1.6
E0,2010-03-13,Tottenham,Blackburn,3,1,H,1,0,H,H Webb,14,10,7,7,12,7,5,6,0,0,0,0,1.44,4.33,7.5,1.42,4.4,8.15,1.45,4,7,1.5,3.9,6.5,1.44,4.2,7.5,1.4,4.1,7,1.44,4,8,1.44,4.33,7,1.44,4,8.5,1.44,4,8,29,1.47,1.44,4.63,4.21,8.86,7.68,26,1.86,1.8,2.06,1.95,10,-1,1.8,1.76,2.22,2.12
E0,2010-03-14,Man United,Fulham,3,0,H,0,0,D,M Jones,33,8,19,5,7,11,11,1,1,1,0,0,1.22,6,15,1.25,5.25,11,1.22,5.5,13,1.22,5.3,13,1.2,6,15,1.22,5.5,10,1.22,5.5,15,1.22,5.5,15,1.22,6,15,1.22,5.5,15,28,1.25,1.22,6.52,5.65,18,14.06,8,1.7,1.62,2.33,2.2,10,-1.75,2.04,2,1.92,1.88
E0,2010-03-14,Sunderland,Man City,1,1,D,1,0,H,C Foy,12,13,7,9,12,10,3,7,2,4,0,0,3.6,3.4,2.1,3.55,3.4,2.1,3.5,3.2,2.1,3.6,3.3,2,3.5,3.3,2.1,3.25,3.25,2.05,3.4,3.25,2.15,3.4,3.4,2.1,3.6,3.25,2.1,3.3,3.25,2.2,30,3.75,3.44,3.43,3.29,2.2,2.12,27,2.1,2.01,1.86,1.76,8,0,2.7,2.45,1.57,1.51
E0,2010-03-15,Liverpool,Portsmouth,4,1,H,3,0,H,S Attwell,23,7,12,3,10,15,8,4,0,2,0,0,1.25,5.5,13,1.25,5.25,11,1.25,5,13,1.25,5,12,1.22,6,13,1.22,5.25,11,1.22,5.75,13,1.25,5.5,12,1.25,5.5,15,1.25,5.25,13,30,1.28,1.25,6.06,5.34,15,12.35,26,1.77,1.66,2.28,2.15,7,-1.5,1.88,1.84,2.1,2.03
E0,2010-03-16,Wigan,Aston Villa,1,2,A,1,1,D,S Bennett,10,18,6,10,10,14,7,8,2,1,0,0,3.6,3.3,2.1,3.45,3.3,2.05,3.4,3.25,2.1,3.2,3.2,2.2,3.3,3.25,2.2,3.2,3.2,2.1,3.4,3.25,2.15,3.4,3.25,2.2,3.6,3.25,2.1,3.4,3.2,2.1,28,3.93,3.52,3.4,3.27,2.2,2.11,8,2.33,2.21,1.7,1.63,9,0,2.75,2.5,1.57,1.51
E0,2010-03-20,Arsenal,West Ham,2,0,H,1,0,H,M Atkinson,9,8,5,4,7,24,4,2,1,4,1,0,1.25,5.75,13,1.22,5.5,12,1.22,5.5,13,1.22,5.5,12,1.22,5.5,15,1.2,5.5,12,1.22,5.5,15,1.2,6,15,1.22,6,15,1.22,5.5,15,29,1.25,1.22,6.81,5.85,16.29,13.95,22,1.57,1.53,2.61,2.39,12,0,1.06,1.03,13,10.8
E0,2010-03-20,Aston Villa,Wolves,2,2,D,1,2,A,M Clattenburg,11,7,3,4,10,12,7,5,1,2,0,0,1.4,4.33,9,1.35,4.5,8.5,1.4,4,9,1.4,4.3,7.5,1.4,4.5,8,1.33,4.33,8.5,1.4,4.2,9,1.36,4.5,9,1.4,4.5,9,1.4,4.33,8.5,30,1.44,1.39,4.61,4.34,10,8.76,30,2,1.85,2,1.89,11,-1.25,2.08,2.01,1.89,1.87
E0,2010-03-20,Everton,Bolton,2,0,H,0,0,D,A Wiley,18,6,11,4,12,17,6,3,1,1,0,1,1.53,3.8,7,1.55,3.5,6.5,1.55,3.75,6,1.5,3.9,6.5,1.57,3.6,6.5,1.5,3.75,6,1.53,3.8,6.5,1.53,3.75,7,1.53,4,7,1.53,3.9,6.5,31,1.57,1.53,4.24,3.81,7.33,6.64,30,1.85,1.79,2.11,1.96,14,-1,1.95,1.91,2.01,1.94
E0,2010-03-20,Portsmouth,Hull,3,2,H,1,1,D,P Dowd,18,9,10,5,7,8,11,1,1,0,0,0,2.2,3.2,3.5,2.1,3.2,3.4,2.15,3.2,3.4,2.1,3.3,3.35,2.1,3.4,3.4,2.1,3.2,3.2,2.1,3.3,3.5,2.1,3.3,3.5,2.1,3.25,3.6,2.15,3.25,3.4,30,2.23,2.14,3.47,3.28,3.64,3.42,30,2.02,1.96,1.9,1.79,17,0,1.6,1.53,2.62,2.46
E0,2010-03-20,Stoke,Tottenham,1,2,A,0,0,D,M Dean,8,16,4,9,7,9,6,7,2,2,1,0,3.6,3.3,2.1,3.35,3.25,2.1,3.5,3.2,2.1,3.4,3.25,2.1,3.5,3.3,2.1,3.3,3.2,2.05,3.5,3.3,2.1,3.5,3.3,2.1,3.75,3.25,2.1,3.4,3.25,2.15,29,3.75,3.44,3.35,3.25,2.3,2.16,27,2.19,2.06,1.77,1.71,16,0,2.7,2.38,1.62,1.56
E0,2010-03-20,Sunderland,Birmingham,3,1,H,2,0,H,P Walton,11,21,9,14,8,8,7,10,0,1,0,0,2.2,3.2,3.5,2.1,3.2,3.4,2.15,3.2,3.4,2.2,3.2,3.2,2.1,3.3,3.5,2.1,3.2,3.2,2.1,3.3,3.5,2.2,3.25,3.3,2.2,3.25,3.5,2.25,3.25,3.2,29,2.25,2.16,3.37,3.23,3.77,3.43,27,2.29,2.19,1.7,1.63,16,0,1.62,1.56,2.62,2.39
E0,2010-03-20,Wigan,Burnley,1,0,H,0,0,D,M Jones,21,13,11,8,10,15,5,3,1,3,0,0,1.73,3.6,5,1.75,3.25,5,1.75,3.5,4.5,1.8,3.4,4.3,1.8,3.5,4.5,1.7,3.4,4.5,1.73,3.5,5,1.8,3.5,4.5,1.8,3.5,4.75,1.8,3.4,4.75,28,1.87,1.79,3.65,3.44,5.07,4.67,27,2.05,1.96,1.96,1.8,11,0,1.36,1.3,3.75,3.27
E0,2010-03-21,Blackburn,Chelsea,1,1,D,0,1,A,S Bennett,8,14,4,8,10,9,3,11,0,1,0,0,7.5,4.33,1.44,8,3.75,1.45,7,4,1.45,7,4,1.45,7.5,4.2,1.44,7,3.8,1.44,7.5,4.2,1.44,8,4,1.44,8,4.33,1.44,8,4,1.44,32,8.51,7.59,4.68,4.16,1.5,1.44,32,1.95,1.85,2,1.9,12,0,6.5,5.74,1.14,1.12
E0,2010-03-21,Fulham,Man City,1,2,A,0,2,A,L Probert,10,14,4,9,8,9,4,2,0,0,0,0,3.1,3.25,2.38,2.95,3.25,2.3,3.1,3.2,2.25,2.85,3.2,2.4,3.1,3.3,2.25,3,3.2,2.2,3.1,3.3,2.3,3.2,3.3,2.25,3.2,3.25,2.3,3.25,3.25,2.2,31,3.4,3.14,3.36,3.26,2.38,2.28,29,2.26,2.11,1.75,1.68,16,0,2.4,2.22,1.71,1.62
E0,2010-03-21,Man United,Liverpool,2,1,H,1,1,D,H Webb,10,4,5,2,10,15,1,2,2,3,0,0,1.67,3.75,5.5,1.65,3.6,5,1.7,3.5,5,1.7,3.5,4.9,1.67,3.75,5,1.65,3.4,5,1.67,3.5,5.5,1.67,3.5,5.5,1.67,3.6,5.5,1.67,3.5,5.5,32,1.74,1.68,4,3.58,5.75,5.29,31,2.11,2.01,1.84,1.75,13,0,1.26,1.23,4.2,3.78
E0,2010-03-23,West Ham,Wolves,1,3,A,0,1,A,P Dowd,17,5,10,4,9,24,8,5,0,2,0,0,1.8,3.6,4.5,1.72,3.6,4.5,1.75,3.5,4.5,1.75,3.5,4.6,1.8,3.3,3.75,1.75,3.4,4.2,1.7,3.3,4.33,1.8,3.5,4.5,1.8,3.5,4.75,1.8,3.4,4.75,29,1.86,1.77,3.74,3.49,5.05,4.71,28,2.08,1.97,1.86,1.79,12,-0.75,2.09,2.04,1.89,1.85
E0,2010-03-24,Aston Villa,Sunderland,1,1,D,1,1,D,M Dean,11,10,4,5,5,7,6,7,0,0,0,0,1.53,3.8,7,1.55,4,5.5,1.53,3.75,6.5,1.5,3.9,6.5,1.53,3.5,5.5,1.55,3.6,5.5,1.5,3.4,6,1.57,3.75,6.5,1.57,4,6.5,1.57,3.6,6.5,30,1.62,1.55,4.16,3.79,7,6.47,29,1.92,1.81,2.05,1.95,14,-1,2.03,1.99,1.91,1.88
E0,2010-03-24,Blackburn,Birmingham,2,1,H,1,0,H,M Clattenburg,9,8,7,5,18,10,5,6,2,1,0,0,2,3.25,4,1.95,3.3,3.8,2,3.25,3.75,2.05,3.25,3.5,2,3.2,3.2,2,3.25,3.4,1.91,3.2,3.5,2,3.3,3.8,2,3.25,4,2.1,3.25,3.5,29,2.13,2.02,3.43,3.28,4.07,3.79,26,2.23,2.09,1.74,1.69,11,0,1.47,1.43,2.75,2.63
E0,2010-03-24,Man City,Everton,0,2,A,0,1,A,P Walton,12,10,5,7,11,10,7,4,3,2,0,0,1.83,3.5,4.33,1.8,3.6,4,1.83,3.4,4.25,1.8,3.4,4.3,1.8,3.3,3.75,1.8,3.4,4,1.8,3.3,3.75,1.83,3.5,4.33,1.95,3.4,4,1.85,3.3,4.5,29,2,1.89,3.6,3.4,4.5,4.16,28,1.93,1.82,2.01,1.93,11,0,1.42,1.35,3.4,3
E0,2010-03-24,Portsmouth,Chelsea,0,5,A,0,1,A,L Mason,10,20,6,11,11,11,1,6,3,2,0,0,12,5,1.3,11,5.25,1.25,10,5.25,1.27,10,5,1.27,8,4.5,1.29,10,5,1.25,9.5,5,1.22,10,5.5,1.29,11,5.5,1.29,12,5.25,1.25,27,14,11.53,5.63,5.25,1.3,1.27,24,1.73,1.64,2.39,2.17,11,0,10,8.55,1.07,1.05
E0,2010-03-27,Birmingham,Arsenal,1,1,D,0,0,D,H Webb,7,13,3,8,13,13,3,6,3,2,0,0,7,4.2,1.5,6.25,4.1,1.48,6.5,3.75,1.53,6,3.7,1.55,5.5,3.5,1.53,6,3.75,1.5,6.5,3.8,1.53,6.5,4,1.53,7,4,1.53,6.5,3.8,1.53,30,7,6.52,4.31,3.92,1.56,1.53,30,1.85,1.77,2.13,2,16,1,1.95,1.91,2.02,1.95
E0,2010-03-27,Bolton,Man United,0,4,A,0,1,A,M Atkinson,14,13,10,8,14,15,11,6,0,0,0,0,8.5,4.5,1.4,7.25,4.4,1.4,8,4.25,1.4,7.3,4.1,1.43,8,4,1.33,7.5,4.33,1.35,8,4.5,1.4,8,4.5,1.4,8.5,4.5,1.4,7.5,4.2,1.44,29,8.95,8.03,4.75,4.36,1.44,1.41,27,1.8,1.74,2.14,2.03,12,1.25,1.94,1.9,2.03,1.98
E0,2010-03-27,Chelsea,Aston Villa,7,1,H,2,1,H,P Walton,13,7,11,5,12,5,8,6,3,2,0,0,1.4,4.75,8,1.4,4.4,7.25,1.42,4,8,1.35,4.7,8,1.36,3.75,8,1.35,4.33,7.5,1.36,4.6,8.5,1.4,4.5,8,1.4,4.5,9,1.4,4.5,8,30,1.44,1.39,5,4.46,9.42,8.4,28,1.73,1.64,2.35,2.19,12,0,1.14,1.1,7,6.21
E0,2010-03-27,Hull,Fulham,2,0,H,1,0,H,C Foy,7,12,4,9,11,15,6,8,2,4,0,0,2.4,3.25,3,2.45,3.25,2.75,2.4,3.25,2.85,2.2,3.3,3.1,2.4,3.25,2.5,2.4,3.2,2.7,2.5,3.2,2.88,2.4,3.25,3,2.5,3.25,2.88,2.5,3.25,2.8,29,2.5,2.4,3.36,3.26,3.24,2.94,27,2.19,2.08,1.78,1.7,17,0,1.75,1.71,2.25,2.1
E0,2010-03-27,Tottenham,Portsmouth,2,0,H,2,0,H,K Friend,16,8,8,3,5,9,11,2,0,1,0,0,1.2,6,17,1.2,5.75,13.5,1.25,5.25,11,1.25,5.5,10,1.2,5,11,1.22,5.25,11,1.2,6,15,1.25,5.5,12,1.22,6,15,1.25,5.5,12,29,1.25,1.22,6.7,5.89,17.8,14.19,26,1.67,1.6,2.48,2.25,10,-1.75,1.83,1.78,2.2,2.12
E0,2010-03-27,West Ham,Stoke,0,1,A,0,0,D,A Marriner,17,12,7,7,14,17,6,7,0,2,0,0,2.1,3.3,3.6,2.05,3.25,3.5,2,3.25,3.75,2,3.3,3.6,2,3.2,3.2,2.05,3.25,3.25,2.1,3.2,3.6,2.1,3.4,3.5,2.2,3.25,3.5,2.1,3.25,3.5,29,2.23,2.11,3.4,3.27,3.71,3.48,27,2.16,2.08,1.78,1.7,14,0,1.57,1.51,2.62,2.44
E0,2010-03-27,Wolves,Everton,0,0,D,0,0,D,M Jones,9,22,2,13,14,12,3,7,1,1,0,0,3.8,3.4,2,3.6,3.3,2,3.5,3.3,2.05,3.4,3.3,2.05,3.2,3.2,2,3.4,3.25,2,3.8,3.3,2,3.5,3.3,2.1,3.75,3.25,2.05,3.5,3.25,2.1,29,4.02,3.65,3.52,3.33,2.1,2.05,29,2.16,2.05,1.82,1.73,13,0,2.68,2.51,1.52,1.48
E0,2010-03-28,Burnley,Blackburn,0,1,A,0,1,A,M Dean,7,12,3,5,15,12,7,2,3,2,0,0,2.5,3.25,2.88,2.6,3.2,2.6,2.6,3.25,2.6,2.6,3.2,2.6,2.5,3.2,2.5,2.55,3.2,2.55,2.62,3.3,2.62,2.5,3.3,2.75,2.62,3.25,2.75,2.62,3.25,2.62,28,2.7,2.57,3.4,3.27,2.91,2.71,29,2.02,1.95,1.97,1.81,20,0,1.88,1.83,2.08,1.97
E0,2010-03-28,Liverpool,Sunderland,3,0,H,2,0,H,P Dowd,25,7,16,2,11,9,9,2,0,1,0,0,1.3,5.25,11,1.3,4.75,10,1.3,4.75,10,1.25,5.5,10,1.33,4,8,1.29,4.75,9,1.29,5,11,1.3,5,11,1.3,5,12,1.3,4.75,12,28,1.33,1.3,5.5,4.97,12.5,10.66,23,1.83,1.75,2.1,2,10,0,1.08,1.06,10,8.19
E0,2010-03-29,Man City,Wigan,3,0,H,0,0,D,S Attwell,10,9,8,3,12,13,3,4,3,2,0,1,1.33,4.75,11,1.3,4.75,10,1.33,4.5,9.5,1.35,4.7,8,1.33,4,8,1.29,4.5,10,1.33,4.8,9.5,1.33,4.5,11,1.36,4.5,11,1.36,4.5,9,27,1.4,1.34,5.27,4.69,11.92,9.97,23,1.77,1.72,2.16,2.04,9,0,1.12,1.08,8.6,6.99
E0,2010-04-03,Arsenal,Wolves,1,0,H,0,0,D,A Marriner,23,3,13,2,10,13,10,4,0,2,0,1,1.22,6,15,1.2,6,12,1.2,6,13,1.2,5.5,14,1.17,5.5,12,1.17,6,13,1.2,6,15,1.2,6,15,1.22,6.5,12,1.22,6,12,35,1.27,1.22,6.5,5.85,16,13.3,25,1.61,1.53,2.5,2.38,11,0,1.05,1.03,12,10.18
E0,2010-04-03,Bolton,Aston Villa,0,1,A,0,1,A,M Jones,14,13,10,9,13,14,6,8,2,0,0,0,2.88,3.25,2.5,3.1,3.3,2.2,3,3.25,2.3,2.95,3.1,2.4,2.6,3.2,2.38,2.7,3.2,2.4,3,3.25,2.38,3,3.25,2.38,2.88,3.2,2.5,2.88,3.25,2.4,35,3,2.92,3.35,3.24,2.6,2.43,31,2.14,2.02,1.8,1.73,26,0,2.2,2.05,1.85,1.74
E0,2010-04-03,Burnley,Man City,1,6,A,0,5,A,A Wiley,14,20,7,14,5,8,6,7,0,0,0,0,5,3.8,1.7,4.9,3.7,1.65,4.75,3.5,1.73,4.9,3.5,1.7,4.5,3.5,1.62,4.6,3.6,1.65,5,3.6,1.7,5,3.5,1.73,5.5,3.75,1.67,4.5,3.6,1.73,36,5.5,4.99,3.9,3.63,1.75,1.7,31,1.86,1.75,2.13,1.98,17,0,4,3.51,1.3,1.26
E0,2010-04-03,Man United,Chelsea,1,2,A,0,1,A,M Dean,9,11,3,5,14,11,3,3,3,1,0,0,2.63,3.2,2.75,2.5,3.2,2.7,2.55,3.2,2.7,2.5,3.1,2.8,2.4,3.3,2.8,2.5,3.1,2.65,2.62,3.1,2.75,2.6,3.25,2.7,2.62,3.2,2.75,2.4,3.2,2.75,36,2.79,2.6,3.25,3.17,2.91,2.75,32,2.23,2.06,1.8,1.71,25,0,1.95,1.84,2,1.94
E0,2010-04-03,Portsmouth,Blackburn,0,0,D,0,0,D,S Bennett,6,16,3,8,11,10,1,9,2,1,1,0,3.3,3.3,2.25,3.1,3.3,2.2,3,3.3,2.25,3,3.2,2.3,2.75,3.25,2.2,2.85,3.25,2.25,3.1,3.3,2.3,3.2,3.4,2.2,3.4,3.4,2.1,3,3.25,2.25,36,3.62,3.27,3.52,3.34,2.25,2.18,34,2.05,1.97,1.9,1.78,23,0,2.6,2.36,1.61,1.56
E0,2010-04-03,Stoke,Hull,2,0,H,1,0,H,L Probert,9,5,3,3,12,12,3,2,3,2,0,0,1.8,3.5,4.5,1.75,3.3,4.8,1.75,3.4,4.75,1.8,3.4,4.3,1.73,3.4,4,1.7,3.4,4.5,1.8,3.4,4.6,1.8,3.5,4.5,1.73,3.4,5.5,1.8,3.4,4.5,35,1.85,1.79,3.68,3.43,5.25,4.71,30,2.14,2.04,1.79,1.72,18,0,1.35,1.3,3.6,3.25
E0,2010-04-03,Sunderland,Tottenham,3,1,H,2,0,H,L Mason,11,12,10,9,16,15,6,6,2,0,0,0,3.6,3.3,2.1,3.35,3.25,2.1,3.25,3.25,2.15,3.2,3.2,2.2,3.2,3.2,2,3.4,3.25,2,3.5,3.3,2.1,3.6,3.25,2.1,3.5,3.4,2.1,3.4,3.25,2.1,35,3.82,3.53,3.46,3.31,2.15,2.09,33,2.07,1.97,1.88,1.78,19,0,2.75,2.47,1.57,1.5
E0,2010-04-04,Birmingham,Liverpool,1,1,D,0,0,D,M Atkinson,8,16,3,8,14,9,5,4,2,1,0,0,4.5,3.5,1.83,4.5,3.5,1.75,4.5,3.5,1.75,4.3,3.4,1.8,4.5,3.3,1.67,4.2,3.5,1.75,4.8,3.5,1.75,5,3.5,1.73,4.75,3.5,1.8,4.5,3.6,1.73,36,5,4.58,3.63,3.45,1.89,1.8,31,2.26,2.1,1.73,1.68,18,0,3.45,3.24,1.35,1.3
E0,2010-04-04,Everton,West Ham,2,2,D,1,0,H,H Webb,10,10,5,5,7,17,2,8,2,3,0,0,1.44,4.33,7.5,1.45,4,7,1.45,4.1,7,1.45,4,7,1.4,3.75,7,1.4,4.2,6.75,1.4,4.33,8.5,1.44,4.1,8,1.4,4.33,8.5,1.4,4.2,8,35,1.45,1.43,4.62,4.17,9.06,7.99,30,1.8,1.73,2.14,2.01,14,0,1.13,1.11,6.5,5.76
E0,2010-04-04,Fulham,Wigan,2,1,H,0,1,A,M Clattenburg,7,12,5,7,11,10,6,3,1,2,0,0,2,3.4,3.8,1.9,3.3,3.95,1.9,3.3,4,2.1,3.25,3.4,1.91,3.25,3.4,1.9,3.25,3.75,2,3.3,3.8,2,3.2,4,2.05,3.25,3.75,1.91,3.4,4,33,2.19,2.02,3.4,3.29,4.05,3.8,27,2.28,2.11,1.73,1.67,17,0,1.52,1.43,2.8,2.61
E0,2010-04-10,Hull,Burnley,1,4,A,1,1,D,M Atkinson,11,9,4,7,19,14,6,1,5,1,0,0,1.73,3.6,5,1.8,3.6,4.75,1.73,3.5,4.75,1.8,3.4,4.3,1.67,3.75,5,1.7,3.6,4.2,1.7,3.6,5,1.73,3.5,5,1.73,3.6,5,1.73,3.4,5.25,30,1.8,1.72,3.78,3.56,5.5,4.95,29,2,1.88,2,1.86,15,0,1.35,1.27,4,3.47
E0,2010-04-10,West Ham,Sunderland,1,0,H,0,0,D,M Jones,10,9,6,7,12,20,2,7,1,3,0,0,2,3.4,3.8,2.1,3.2,3.4,2.05,3.3,3.5,1.85,3.4,4,2.1,3.3,3.5,2.05,3.3,3.2,2,3.3,3.8,2.1,3.3,3.5,2.05,3.4,3.6,2.05,3.3,3.75,30,2.1,2.03,3.49,3.36,4.01,3.69,28,2.1,1.96,1.93,1.79,15,0,1.5,1.44,2.71,2.59
E0,2010-04-11,Blackburn,Man United,0,0,D,0,0,D,P Walton,8,13,7,6,14,12,1,7,1,2,0,0,6.5,4,1.53,7,4.33,1.48,7.5,4,1.45,7,4,1.45,7,4,1.5,7,3.75,1.45,7.5,4.2,1.44,7,4.33,1.44,7,4,1.5,7,4.33,1.44,31,8.5,7.1,4.33,4.09,1.54,1.48,28,1.85,1.76,2.14,2,13,0,6,5.19,1.17,1.13
E0,2010-04-11,Liverpool,Fulham,0,0,D,0,0,D,A Marriner,18,2,9,2,6,16,10,1,1,3,0,0,1.29,5,13,1.3,4.75,10,1.3,5,9,1.3,4.8,9.5,1.33,4.5,11,1.3,4.5,9,1.3,4.8,11,1.33,4.33,12,1.3,5,13,1.29,5,12,30,1.35,1.3,5.5,4.87,13.5,11.46,29,1.85,1.76,2.12,2,10,-1.5,1.91,1.85,2.09,2.02
E0,2010-04-11,Man City,Birmingham,5,1,H,3,1,H,P Dowd,17,5,8,3,12,9,8,4,0,3,0,0,1.4,4.5,8.5,1.5,4.33,6.5,1.42,4.2,7.5,1.4,4.3,7.5,1.4,4.5,8,1.4,4,7.5,1.36,4.5,9,1.4,4.33,8.5,1.44,4.33,8,1.4,4.5,8,32,1.44,1.41,4.75,4.33,8.9,8.09,30,1.85,1.74,2.1,2.02,13,0,1.12,1.1,6.5,5.93
E0,2010-04-11,Wolves,Stoke,0,0,D,0,0,D,C Foy,10,9,8,1,7,4,7,6,0,0,0,0,2.3,3.25,3.2,2.3,3.2,3,2.3,3.1,3.1,2.2,3.2,3.2,2.25,3.25,3.25,2.3,3.25,2.8,2.3,3.2,3.2,2.25,3.3,3.2,2.25,3.25,3.4,2.25,3.25,3.2,30,2.37,2.26,3.3,3.24,3.4,3.2,27,2.39,2.2,1.7,1.62,21,0,1.68,1.61,2.4,2.25
E0,2010-04-13,Chelsea,Bolton,1,0,H,1,0,H,L Probert,18,7,8,2,13,22,5,2,1,4,0,0,1.14,8,19,1.12,8.25,15,1.15,7,15,1.15,6.5,15,1.14,6,12,1.13,6.5,17,1.12,6,15,1.14,7.5,17,1.14,7.5,21,1.14,7,21,36,1.15,1.13,9.4,7.72,26,19.69,29,1.5,1.42,3,2.71,13,-2,1.75,1.71,2.3,2.18
E0,2010-04-14,Aston Villa,Everton,2,2,D,0,1,A,M Atkinson,10,13,7,10,11,9,7,6,2,2,0,0,2.25,3.3,3.3,2.25,3.3,3,2.1,3.25,3.4,2.1,3.2,3.2,2.2,3.2,2.8,2.2,3.2,3,2.15,3.3,2.8,2.2,3.25,3.3,2.3,3.2,3.2,2.25,3.3,3.2,37,2.38,2.23,3.4,3.26,3.4,3.21,35,2.11,2.02,1.82,1.73,23,0,1.67,1.59,2.41,2.27
E0,2010-04-14,Tottenham,Arsenal,2,1,H,1,0,H,M Clattenburg,13,19,10,11,13,10,4,6,3,1,0,0,3.25,3.3,2.25,3,3.4,2.2,3.1,3.25,2.25,2.9,3.3,2.3,2.75,3.2,2.25,2.85,3.25,2.25,2.9,3.3,2.25,3.2,3.3,2.25,3.2,3.25,2.25,3.2,3.3,2.25,34,3.43,3.12,3.4,3.3,2.35,2.26,33,1.95,1.84,2.13,1.91,23,0,2.4,2.24,1.72,1.62
E0,2010-04-14,Wigan,Portsmouth,0,0,D,0,0,D,M Dean,24,6,14,2,16,9,10,3,2,1,0,0,1.57,3.8,6.5,1.53,3.9,5.75,1.55,3.6,6.5,1.55,3.6,5.6,1.53,3.6,5,1.53,3.6,5.75,1.53,3.6,5,1.53,3.75,7,1.5,4,7,1.62,3.75,5.5,34,1.62,1.55,4.21,3.81,7,6.17,33,2.06,1.95,1.91,1.8,14,0,1.2,1.17,5,4.44
E0,2010-04-17,Birmingham,Hull,0,0,D,0,0,D,M Clattenburg,10,11,7,4,11,12,8,1,0,0,0,0,1.73,3.6,5,1.7,3.55,4.75,1.75,3.5,4.5,1.75,3.5,4.1,1.8,3.5,4.5,1.75,3.5,4.2,1.8,3.4,4.6,1.8,3.5,4.5,1.73,3.5,5,1.73,3.5,5,34,1.8,1.75,3.71,3.49,5.5,4.79,34,2.05,1.94,1.89,1.81,16,0,1.33,1.28,4,3.39
E0,2010-04-17,Blackburn,Everton,2,3,A,0,1,A,A Marriner,15,11,10,4,15,10,4,2,3,2,0,0,2.8,3.25,2.6,2.6,3.2,2.6,2.6,3.25,2.6,2.55,3.1,2.55,2.62,3.3,2.62,2.5,3.3,2.5,2.75,3.2,2.6,2.6,3.25,2.7,2.75,3.2,2.62,2.6,3.3,2.62,34,2.97,2.7,3.36,3.24,2.7,2.58,32,2.18,2.06,1.82,1.71,27,0,2.15,1.95,1.91,1.83
E0,2010-04-17,Fulham,Wolves,0,0,D,0,0,D,M Dean,11,5,4,1,9,11,5,9,1,0,0,0,2.1,3.25,3.75,2.1,3.4,3.6,2.1,3.2,3.5,2.05,3.1,3.4,1.91,3.4,4,1.9,3.25,3.75,2,3.3,3.8,2,3.25,4,2.1,3.2,3.6,2.05,3.25,3.75,32,2.2,2.06,3.4,3.24,4,3.66,29,2.29,2.12,1.74,1.66,17,0,1.57,1.47,2.75,2.54
E0,2010-04-17,Man City,Man United,0,1,A,0,0,D,M Atkinson,8,13,5,3,8,12,7,5,2,1,0,0,2.88,3.5,2.4,2.85,3.5,2.4,2.75,3.4,2.4,2.7,3.2,2.4,2.8,3.3,2.5,2.6,3.3,2.4,2.7,3.4,2.5,2.75,3.4,2.5,2.88,3.4,2.38,2.75,3.4,2.5,33,2.9,2.76,3.63,3.38,2.54,2.46,32,1.8,1.73,2.19,2.04,24,0,2.2,2.03,1.84,1.76
E0,2010-04-17,Stoke,Bolton,1,2,A,1,0,H,S Attwell,11,13,5,8,10,5,5,1,1,2,0,0,2.1,3.25,3.75,1.95,3.25,3.8,2,3.2,3.75,2,3,3.7,1.91,3.4,4,1.9,3.25,3.75,1.95,3.3,4,2,3.2,4,2,3.2,4,2.05,3.25,3.75,35,2.18,2.02,3.4,3.26,4,3.81,31,2.31,2.15,1.73,1.65,17,0,1.5,1.43,2.88,2.66
E0,2010-04-17,Sunderland,Burnley,2,1,H,2,0,H,H Webb,16,9,11,4,14,17,3,3,3,2,0,0,1.62,3.75,6,1.5,3.85,6.5,1.55,3.75,6,1.65,3.5,4.6,1.62,3.6,6,1.55,3.6,5.5,1.57,3.8,6,1.57,3.8,6,1.57,3.75,6.5,1.57,3.75,6,34,1.65,1.57,4.05,3.76,6.75,6.08,33,1.88,1.8,2.19,1.94,16,0,1.27,1.18,5,4.37
E0,2010-04-17,Tottenham,Chelsea,2,1,H,2,0,H,P Dowd,20,9,10,6,7,14,13,4,2,4,0,1,4,3.6,1.91,3.8,3.6,1.95,4,3.3,1.9,3.3,3.3,2,4,3.4,1.91,3.75,3.4,1.85,4.2,3.5,1.85,4,3.4,1.91,4,3.5,1.91,4,3.4,1.91,34,4.33,4.04,3.65,3.44,2,1.9,34,1.94,1.86,2.04,1.88,17,0,3,2.86,1.45,1.38
