match_minute,match_second,position_x,position_y,play_type,BodyPart,Number_Intervening_Opponents,Number_Intervening_Teammates,Interference_on_Shooter,outcome
11,51,12.72,-2,Open Play,Right,1,0,Low,Saved
17,54,5.49,2.49,Open Play,Left,2,0,Low,Missed
18,39,3.99,-6.24,Open Play,Head,3,0,Low,Missed
35,30,22.44,9.98,Open Play,Right,3,1,Medium,Missed
90,6,14.71,17.46,Open Play,Right,3,0,Low,Missed
89,26,7.48,-8.48,Open Play,Right,1,0,Medium,Goal
86,24,2.24,2.99,Open Play,Right,2,0,Low,Goal
37,1,23.69,-5.24,Open Play,Left,4,1,Low,Missed
55,40,23.44,-5.49,Open Play,Right,3,0,Medium,Missed
88,21,8.48,4.49,Open Play,Right,4,1,Medium,Missed
68,23,26.43,0.5,Open Play,Left,4,0,Low,Missed
34,38,12.97,12.47,Open Play,Right,2,0,Low,Blocked
12,22,7.73,15.71,Open Play,Right,2,0,Low,Blocked
89,6,10.97,-13.22,Open Play,Left,3,0,Low,Blocked
89,41,7.73,4.24,Open Play,Head,2,0,Medium,Missed
84,42,14.71,-4.99,Open Play,Left,4,2,Medium,Missed
86,54,8.23,1,Open Play,Head,3,0,Medium,Saved
52,28,11.22,8.23,Open Play,Head,2,1,Medium,Saved
63,16,4.24,2,Open Play,Head,3,0,Medium,GoalFrame
26,46,10.23,-4.24,Open Play,Right,5,0,Medium,Saved
60,13,19.45,-8.98,Open Play,Left,3,0,Medium,Missed
9,12,10.47,-12.47,Open Play,Right,3,0,Medium,Saved
88,14,12.97,-10.23,Open Play,Right,2,0,Medium,Saved
3,49,22.2,11.97,Direct freekick,Right,7,2,Low,Missed
83,23,18.95,15.96,Open Play,Right,2,0,Low,Missed
94,38,8.48,13.72,Open Play,Right,1,0,Low,Missed
0,33,22.44,14.71,Open Play,Right,5,0,Medium,Missed
4,27,4.74,-3.24,Open Play,Right,4,0,High,Blocked
90,43,8.23,-1.75,Open Play,Head,2,0,Medium,Missed
56,30,10.97,-14.96,Open Play,Right,2,0,High,Saved
41,56,15.21,-6.48,Open Play,Left,3,1,Low,Saved
62,42,15.21,2.99,Open Play,Right,6,1,Medium,Blocked
24,56,23.19,-12.22,Direct freekick,Left,7,2,Low,Goal
64,20,14.96,5.24,Open Play,Left,6,2,Low,Blocked
39,31,20.45,-3.49,Open Play,Left,5,1,Low,Missed
10,7,14.46,2.99,Open Play,Left,2,0,Low,Saved
16,29,3.99,5.74,Open Play,Left,2,0,High,Saved
9,31,3.99,-3.74,Open Play,Head,2,0,Low,Missed
57,3,30.18,10.72,Open Play,Left,4,0,Low,Missed
62,56,7.98,2,Open Play,Head,2,1,Low,Saved
9,31,4.49,-3.24,Open Play,Head,2,0,Low,Goal
27,4,10.97,0,Penalty,Right,1,0,Low,Goal
15,18,5.24,5.99,Open Play,Right,1,0,Low,Missed
13,7,13.97,4.24,Open Play,Left,4,1,High,Blocked
77,13,10.97,0.75,Open Play,Right,4,1,Medium,Blocked
88,6,20.2,2.24,Open Play,Left,5,2,Low,Saved
90,30,7.48,-6.48,Open Play,Head,2,0,Low,Missed
33,44,11.72,-13.72,Open Play,Right,3,1,Low,Missed
73,28,9.98,4.24,Open Play,Right,3,1,Medium,Saved
56,49,7.23,11.72,Open Play,Left,1,0,Medium,Missed
86,54,7.23,3.99,Open Play,Left,1,0,Medium,Goal
17,33,26.68,1.25,Open Play,Right,3,2,Low,Blocked
52,53,26.68,0.5,Open Play,Left,3,0,Medium,Saved
70,16,13.72,-13.47,Open Play,Right,2,0,Medium,Missed
16,44,11.72,1.75,Open Play,Head,2,0,High,Missed
29,43,14.46,0.25,Open Play,Left,3,1,Medium,Missed
80,46,12.22,2.49,Open Play,Head,3,0,High,Saved
85,56,7.48,1.25,Open Play,Head,2,0,Medium,Missed
54,50,28.93,-0.75,Open Play,Right,3,0,Medium,Saved
6,36,7.23,-1.75,Open Play,Right,1,0,Medium,Missed
86,53,8.48,-1,Open Play,Right,3,2,Low,Blocked
28,14,15.71,-0.5,Open Play,Left,3,0,Medium,Missed
14,17,11.72,3.49,Open Play,Left,1,0,Medium,Goal
81,25,21.45,10.97,Open Play,Right,6,2,Low,Missed
55,50,12.72,-13.22,Direct freekick,Right,2,0,High,Blocked
83,49,14.96,-14.22,Open Play,Left,2,0,Medium,Blocked
61,8,6.48,-6.73,Open Play,Left,1,0,Medium,Saved
9,43,5.99,13.72,Open Play,Right,2,0,Low,Saved
7,5,9.23,-12.22,Open Play,Right,4,2,Low,Blocked
44,26,23.19,12.47,Open Play,Right,5,3,Low,Saved
80,23,2,-0.5,Open Play,Right,1,0,High,Goal
78,59,12.97,5.74,Open Play,Right,3,0,Medium,Blocked
54,20,9.48,0.75,Open Play,Head,2,0,Low,Missed
57,37,9.23,14.46,Open Play,Left,2,0,Low,Saved
33,21,8.48,2.24,Open Play,Head,5,2,Medium,Missed
69,7,16.21,14.46,Open Play,Right,5,1,Medium,Blocked
42,18,19.45,-14.46,Open Play,Right,3,0,Medium,Saved
33,28,12.47,-14.46,Open Play,Right,4,1,Low,Missed
33,11,9.48,18.21,Open Play,Left,4,1,Medium,Missed
39,3,19.95,-2.49,Open Play,Right,3,0,Medium,Blocked
59,28,5.24,12.47,Open Play,Left,3,0,Medium,Missed
0,34,8.73,12.47,Open Play,Left,2,0,Low,Goal
19,52,3.74,4.99,Open Play,Head,2,0,High,Blocked
90,44,20.95,-8.73,Direct freekick,Right,6,2,Low,Saved
23,15,23.69,-11.22,Open Play,Right,3,0,Medium,Blocked
53,29,23.44,-8.48,Open Play,Right,3,1,Medium,Saved
18,48,17.46,1.75,Open Play,Right,3,0,High,Missed
14,22,13.22,5.49,Open Play,Head,5,2,High,Blocked
33,31,10.72,-6.98,Open Play,Left,3,0,Low,Blocked
46,21,23.44,-2.49,Open Play,Right,3,0,Low,Saved
92,34,8.98,9.23,Open Play,Right,3,1,Medium,Missed
83,32,21.2,10.97,Direct freekick,Left,6,1,Low,Saved
28,22,8.23,2.99,Open Play,Head,4,1,Medium,Saved
61,50,9.98,13.47,Open Play,Left,3,0,Medium,Missed
14,53,17.46,17.21,Open Play,Right,4,0,Medium,Missed
34,34,12.47,0.5,Open Play,Left,2,0,Low,Missed
12,9,12.97,-1.5,Open Play,Right,4,0,Medium,Missed
34,37,12.97,-0.5,Open Play,Left,4,1,Medium,Blocked
53,56,20.95,0.5,Open Play,Right,6,1,Low,Missed
63,55,9.48,0.75,Open Play,Left,2,1,Low,Blocked
61,55,22.44,-6.73,Open Play,Right,3,0,Medium,Saved
45,52,20.95,-8.48,Open Play,Right,5,1,Medium,Goal
19,1,9.23,-4.99,Open Play,Right,1,0,Medium,Goal
0,49,27.18,13.72,Open Play,Left,3,1,Medium,Blocked
7,13,23.44,2.49,Open Play,Right,3,0,High,Missed
31,23,11.47,6.98,Open Play,Left,1,0,Medium,Goal
49,9,10.23,4.49,Open Play,Head,2,0,Medium,Missed
54,15,8.98,-6.73,Open Play,Right,1,0,Low,Goal
35,56,11.47,0.5,Open Play,Right,1,0,Low,Missed
17,10,10.47,1.5,Open Play,Right,2,0,Low,Saved
2,13,10.97,2.99,Open Play,Left,1,0,Low,Goal
93,23,22.69,7.48,Open Play,Left,3,0,Medium,Saved
85,34,9.48,3.24,Open Play,Left,4,1,Medium,Missed
82,30,12.22,13.47,Open Play,Left,5,1,Low,Blocked
72,23,10.97,0,Penalty,Right,1,0,Low,Goal
24,27,10.23,-4.99,Open Play,Right,1,0,Medium,Goal
12,58,23.69,13.72,Open Play,Right,4,1,Medium,Missed
36,20,5.49,-1.5,Open Play,Right,1,0,Medium,Goal
39,32,11.47,-1.25,Open Play,Head,2,1,Medium,Saved
73,21,16.46,-12.22,Open Play,Right,1,0,Medium,Saved
75,52,22.94,9.98,Direct freekick,Left,6,0,Low,Saved
71,13,5.24,-11.97,Open Play,Right,1,0,Low,Missed
37,4,7.48,3.49,Open Play,Right,2,0,Medium,Saved
52,22,6.48,0.25,Open Play,Right,2,0,Medium,GoalFrame
78,21,24.94,-8.73,Open Play,Right,5,1,Medium,Saved
49,30,17.96,13.47,Open Play,Right,4,1,Medium,Missed
69,54,21.45,-9.98,Open Play,Left,3,0,Medium,Missed
49,14,20.7,0.5,Open Play,Right,3,0,High,Missed
94,22,18.45,-4.74,Open Play,Right,3,0,High,Blocked
80,5,13.72,-8.48,Open Play,Left,2,0,Medium,Missed
92,57,12.22,14.46,Open Play,Right,4,0,Medium,Blocked
33,11,14.46,0.5,Open Play,Right,2,0,Medium,Blocked
32,27,8.98,7.73,Open Play,Left,1,0,Low,Missed
51,2,7.98,15.71,Open Play,Left,1,0,Low,Goal
87,35,10.47,6.24,Open Play,Head,6,1,Medium,Blocked
90,26,24.19,8.73,Open Play,Right,4,0,Medium,Missed
25,24,10.47,12.72,Open Play,Head,3,0,High,Saved
19,45,19.2,19.45,Open Play,Left,2,0,Medium,Missed
84,22,12.72,15.21,Open Play,Right,3,0,Medium,Saved
50,35,3.49,-3.74,Open Play,Head,2,0,Medium,Goal
49,14,10.72,2.74,Open Play,Head,2,0,Low,Saved
8,17,27.93,14.22,Direct freekick,Right,5,1,Low,Missed
53,54,10.97,12.47,Open Play,Left,1,0,Low,Missed
4,14,12.72,-5.74,Open Play,Left,5,2,Medium,Missed
4,15,3.99,-3.74,Open Play,Right,1,0,Low,Saved
29,14,11.22,6.48,Open Play,Right,2,1,Low,Goal
39,9,27.93,2.99,Direct freekick,Right,8,3,Low,Saved
65,26,27.68,2.24,Direct freekick,Right,8,4,Low,Goal
90,17,15.71,4.24,Open Play,Left,5,1,Medium,Blocked
88,51,7.48,-5.24,Open Play,Left,1,0,Low,Saved
34,56,12.97,-2.49,Open Play,Head,3,0,Low,Missed
28,6,23.19,8.23,Open Play,Left,3,0,Medium,Missed
17,19,6.98,-0.75,Open Play,Head,2,0,Medium,Missed
94,17,12.22,14.46,Open Play,Right,3,0,Low,Blocked
70,2,10.97,0,Penalty,Right,1,0,Low,Goal
54,45,11.22,-11.97,Open Play,Right,2,0,Medium,Missed
91,17,10.47,-16.71,Open Play,Right,2,0,Medium,Saved
86,59,27.68,-1,Open Play,Left,7,0,Low,Missed
53,0,8.48,-12.72,Open Play,Left,3,0,Medium,Blocked
58,14,3.49,11.97,Open Play,Right,3,0,Medium,Goal
90,30,6.48,-5.24,Open Play,Head,2,0,High,Missed
10,4,6.48,0.25,Open Play,Head,3,0,High,Missed
56,17,18.95,17.21,Open Play,Right,4,1,Medium,Saved
78,38,32.92,-13.22,Open Play,Right,3,2,Low,Missed
44,18,3.99,-2.24,Open Play,Head,1,0,Low,Saved
79,16,6.48,4.74,Open Play,Right,1,0,Medium,Missed
40,44,11.47,-1.5,Open Play,Right,5,3,High,Saved
39,14,8.48,-2,Open Play,Right,3,1,,owngoal
74,2,12.47,4.49,Open Play,Right,1,0,Medium,Saved
51,46,18.95,2.49,Open Play,Right,3,1,Medium,Missed
26,7,7.98,-7.73,Open Play,Head,2,0,Low,Missed
22,12,13.22,4.49,Open Play,Right,3,1,Medium,Blocked
47,29,3.49,1.5,Open Play,Head,2,0,Medium,Goal
24,21,7.48,0.5,Open Play,Head,2,1,High,Missed
85,19,10.97,0,Penalty,Right,1,0,Low,Goal
55,32,28.93,-12.47,Open Play,Right,4,0,Low,Missed
32,57,27.93,-6.48,Open Play,Right,4,0,Low,Saved
67,22,20.2,17.21,Open Play,Right,2,0,Medium,Saved
54,19,4.49,13.97,Open Play,Left,2,0,Medium,Missed
3,5,5.99,2.74,Open Play,Head,1,0,Medium,GoalFrame
92,25,25.19,-10.97,Direct freekick,Right,5,0,Low,Missed
37,39,9.48,-4.74,Open Play,Head,1,0,Medium,Missed
70,35,9.73,8.48,Open Play,Right,2,0,Medium,Blocked
61,26,22.2,-0.75,Open Play,Left,2,0,Low,Missed
41,40,25.44,9.23,Open Play,Right,5,4,Low,Missed
41,16,6.24,-1.75,Open Play,Right,1,0,Medium,Missed
78,51,12.97,3.74,Open Play,Left,3,0,Medium,Blocked
37,19,22.2,21.95,Open Play,Right,2,0,Low,Missed
28,42,13.97,0.25,Open Play,Right,2,0,Medium,Missed
57,47,7.98,9.23,Open Play,Left,1,0,Low,Blocked
21,24,13.47,5.74,Open Play,Right,3,1,Low,Missed
76,35,13.22,16.96,Open Play,Left,7,2,Medium,Blocked
65,13,12.47,22.2,Direct freekick,Right,6,1,Low,Goal
48,47,11.97,5.49,Open Play,Right,3,0,Medium,Missed
24,3,22.44,-3.24,Open Play,Right,3,0,Medium,Saved
60,57,26.68,-0.5,Open Play,Right,4,1,Medium,Blocked
31,35,25.94,16.21,Open Play,Right,3,0,Medium,Missed
47,14,6.98,-15.21,Open Play,Left,2,0,Medium,GoalFrame
82,30,20.2,-8.98,Open Play,Right,4,1,Low,Missed
78,17,8.23,5.24,Open Play,Right,1,0,Low,Saved
47,47,23.69,7.98,Open Play,Left,3,1,Low,Missed
34,7,26.93,8.98,Open Play,Right,4,1,Low,Saved
58,57,9.23,18.21,Open Play,Left,2,0,Low,Missed
24,32,11.47,-6.98,Open Play,Right,6,2,Medium,Blocked
36,56,22.69,2.99,Open Play,Left,3,0,Low,Blocked
63,21,13.72,15.96,Open Play,Right,3,0,Medium,Saved
43,4,13.22,8.48,Open Play,Left,5,1,Low,Missed
77,8,11.97,5.99,Open Play,Right,2,0,Low,Saved
27,22,27.18,-9.23,Direct freekick,Right,8,3,Low,Saved
50,29,10.97,17.46,Open Play,Right,2,0,Medium,Missed
40,7,14.22,1.5,Open Play,Right,1,0,Medium,Goal
20,2,14.96,-0.75,Open Play,Right,2,0,High,Blocked
35,26,9.23,-10.72,Open Play,Left,4,0,High,Blocked
55,28,10.47,1.75,Open Play,Head,3,1,Low,Saved
37,51,8.98,2,Open Play,Head,2,0,Low,Saved
26,52,6.98,6.98,Open Play,Head,1,0,Medium,Missed
4,54,11.97,-6.24,Open Play,Left,4,1,Medium,Saved
37,9,25.19,-5.24,Open Play,Left,2,0,Medium,Goal
89,49,7.98,-10.97,Open Play,Left,2,0,Medium,Goal
22,23,3.74,12.97,Open Play,Right,3,1,Medium,Missed
82,6,12.47,0.25,Open Play,Left,4,1,Medium,Saved
20,19,14.46,16.96,Open Play,Left,4,0,Medium,Missed
65,32,11.72,13.22,Open Play,Left,2,0,Medium,Missed
49,24,8.23,7.48,Open Play,Left,1,0,Medium,Goal
46,20,14.46,13.72,Open Play,Right,3,2,Low,Saved
59,12,22.44,-11.97,Direct freekick,Right,5,3,Low,Blocked
30,44,12.47,3.74,Open Play,Right,3,1,High,Saved
6,8,23.19,1.75,Open Play,Right,3,0,Low,Missed
47,48,7.98,4.24,Open Play,Left,1,0,Low,Saved
43,44,13.47,-11.72,Open Play,Left,3,0,High,Missed
70,54,9.48,4.24,Open Play,Head,1,0,Low,Missed
76,2,6.98,-5.49,Open Play,Head,2,0,Low,Missed
75,21,30.18,13.97,Open Play,Left,4,0,Low,Missed
54,45,12.22,21.45,Direct freekick,Right,3,0,Low,Goal
53,14,27.93,-9.23,Open Play,Right,5,1,Low,Missed
90,52,27.43,6.48,Open Play,Right,4,2,Low,Blocked
46,22,10.23,-7.98,Open Play,Right,3,0,High,Blocked
93,38,7.98,-12.97,Open Play,Right,1,0,Low,Missed
72,1,26.68,-1,Open Play,Right,3,0,Low,Missed
79,27,7.98,-12.22,Open Play,Other,1,0,Low,Saved
5,6,24.19,5.99,Open Play,Right,3,0,Low,Blocked
0,53,23.19,8.73,Open Play,Left,3,1,Low,Saved
19,52,18.45,-2,Open Play,Right,6,3,Low,Missed
30,25,14.22,2.24,Open Play,Right,1,0,High,Saved
69,2,18.45,1.75,Open Play,Right,5,1,Low,Missed
15,37,21.2,-5.49,Open Play,Left,4,1,Medium,Saved
41,2,11.47,9.73,Open Play,Left,2,0,Medium,Blocked
3,46,22.69,6.24,Open Play,Right,4,0,Low,Missed
30,14,13.22,3.24,Open Play,Right,2,0,High,Saved
22,35,18.21,-2.74,Open Play,Right,2,0,Medium,Missed
77,1,18.45,14.22,Open Play,Left,2,0,Medium,Missed
89,30,20.45,15.96,Open Play,Right,2,0,Medium,Missed
51,35,11.22,5.74,Open Play,Right,1,0,Medium,Missed
19,54,17.46,-2.99,Open Play,Right,2,1,Medium,Missed
43,0,6.98,4.74,Open Play,Right,4,1,Medium,Goal
49,2,9.48,3.49,Open Play,Head,2,0,Medium,Saved
4,21,10.97,4.99,Open Play,Left,1,0,Medium,Missed
67,34,6.73,-4.49,Open Play,Left,3,0,Medium,Saved
87,9,3.99,-6.48,Open Play,Head,3,0,Low,Missed
92,17,20.7,-1.25,Open Play,Right,4,0,Medium,Saved
19,39,5.99,10.72,Open Play,Left,1,0,Medium,Goal
89,43,12.47,9.73,Open Play,Left,3,0,High,Blocked
6,23,14.96,-0.5,Open Play,Right,4,2,Medium,GoalFrame
28,29,17.46,10.72,Open Play,Left,3,0,Low,Missed
60,55,12.72,4.49,Open Play,Left,2,0,Medium,Blocked
6,27,26.68,14.22,Open Play,Right,2,0,Medium,Missed
66,45,17.46,16.21,Open Play,Right,4,1,Low,Blocked
27,2,25.94,2,Open Play,Right,6,0,Low,Saved
41,48,2.99,-3.49,Open Play,Right,1,0,Medium,Missed
7,45,11.47,-3.99,Open Play,Right,2,0,Low,Saved
78,25,27.93,1.25,Open Play,Left,6,1,Low,Missed
35,19,13.97,-14.22,Open Play,Left,3,1,Medium,Blocked
3,19,6.48,-14.71,Open Play,Right,2,1,Low,Missed
78,34,11.47,14.96,Open Play,Right,2,1,Low,Missed
57,59,23.19,-2.24,Open Play,Right,2,0,Low,Saved
60,12,5.99,-12.72,Open Play,Right,2,0,Low,Saved
92,32,6.48,-3.49,Open Play,Head,4,1,Medium,Saved
79,36,10.97,0,Penalty,Right,1,0,Low,Goal
83,21,4.24,-2.99,Open Play,Left,2,0,High,Blocked
79,35,16.96,-11.72,Open Play,Right,2,1,Low,Goal
49,29,9.98,1.25,Open Play,Head,3,1,Low,GoalFrame
31,11,14.96,3.99,Open Play,Left,3,0,High,Blocked
54,17,18.95,3.49,Open Play,Left,2,1,Low,Saved
48,29,11.47,0.75,Open Play,Head,5,1,Medium,Saved
48,57,17.96,6.73,Open Play,Right,4,2,Low,Missed
1,11,27.68,-3.24,Open Play,Right,7,5,Low,Saved
72,30,8.73,-8.48,Open Play,Right,3,0,Medium,Goal
1,18,26.93,-10.97,Open Play,Right,3,0,Low,Blocked
70,14,8.48,6.73,Open Play,Head,1,0,Low,Missed
85,26,8.98,1,Open Play,Head,1,0,Medium,Missed
85,27,8.48,11.97,Open Play,Left,1,0,Low,Goal
39,43,10.72,3.49,Open Play,Head,3,0,Medium,GoalFrame
50,26,11.22,3.99,Open Play,Head,2,0,Medium,GoalFrame
24,22,10.97,0,Penalty,Right,1,0,Low,Goal
34,54,22.69,-3.49,Open Play,Right,3,0,Medium,Saved
51,5,27.43,10.23,Direct freekick,Right,7,1,Low,Blocked
8,39,22.94,3.99,Open Play,Left,5,1,Medium,Saved
73,11,1.75,2.99,Open Play,Right,0,0,Medium,Goal
23,20,9.23,-6.73,Open Play,Left,1,0,Low,Saved
81,15,33.17,-6.24,Open Play,Left,7,0,Medium,Blocked
56,16,19.2,-1.25,Open Play,Right,3,0,Medium,Missed
16,12,26.19,-8.73,Open Play,Right,4,1,Medium,Missed
38,53,14.71,3.24,Open Play,Right,3,0,Medium,Blocked
15,57,25.19,-5.49,Open Play,Right,2,0,High,Missed
3,20,11.72,7.48,Open Play,Head,4,2,Medium,Saved
2,32,10.97,0,Penalty,Right,1,0,Low,Missed
59,0,28.18,14.46,Open Play,Right,5,0,Low,Saved
49,26,15.71,7.98,Open Play,Right,6,2,Low,Missed
55,39,19.45,2.74,Open Play,Right,2,0,Low,Goal
84,4,8.23,-3.24,Open Play,Left,2,0,Medium,Saved
57,26,15.21,-0.75,Open Play,Right,3,1,Medium,Goal
59,18,6.24,-1.25,Open Play,Left,0,0,Medium,Goal
8,31,27.18,0.75,Open Play,Right,4,0,Medium,Blocked
15,40,17.71,-10.23,Open Play,Right,4,1,Low,Missed
55,55,28.68,-13.22,Open Play,Right,4,1,Low,Missed
34,23,15.21,-2,Open Play,Right,2,0,Low,Saved
51,15,9.23,8.73,Open Play,Right,4,2,High,Blocked
91,44,19.95,7.73,Open Play,Left,2,0,High,Saved
55,4,8.98,2,Open Play,Head,2,0,Medium,Missed
51,30,9.98,-3.24,Open Play,Right,1,0,Medium,Saved
13,41,5.74,-2.24,Open Play,Left,1,0,Medium,Missed
0,9,26.68,-0.5,Open Play,Right,2,0,Low,Blocked
53,25,9.48,6.73,Open Play,Head,2,0,High,Missed
5,21,24.44,12.97,Open Play,Left,2,0,High,Missed
59,56,8.48,-23.69,Direct freekick,Left,3,1,Low,Blocked
35,33,2.99,-10.23,Open Play,Right,1,0,High,Blocked
91,20,6.48,-4.74,Open Play,Head,3,0,Medium,Saved
58,30,18.21,2.49,Open Play,Left,4,0,High,Saved
54,0,15.96,7.23,Open Play,Left,1,0,Medium,Missed
58,42,15.46,0.25,Open Play,Right,4,1,Medium,Missed
23,52,10.72,-5.24,Open Play,Right,0,0,Low,Goal
75,12,11.22,12.72,Open Play,Right,1,0,Low,Saved
33,0,13.97,-0.5,Open Play,Right,2,0,Low,Blocked
88,46,12.72,-12.22,Open Play,Left,5,3,Low,Saved
16,30,28.93,8.73,Open Play,Right,2,1,High,Missed
46,53,22.44,3.99,Open Play,Right,2,1,Low,Goal
85,30,11.47,-10.97,Open Play,Left,3,0,Medium,Missed
54,31,10.97,0,Penalty,Right,1,0,Low,Goal
70,52,11.47,15.96,Open Play,Left,2,0,Medium,Saved
45,38,18.21,-9.73,Open Play,Right,4,1,Medium,Missed
16,9,8.48,-2.74,Open Play,Right,2,0,High,Missed
10,1,4.49,-0.75,Open Play,Head,2,0,Medium,Missed
4,57,14.46,10.97,Open Play,Left,1,0,Low,Saved
11,12,27.18,0.75,Open Play,Right,3,0,Medium,Missed
67,41,3.74,-2,Open Play,Left,2,0,High,Goal
27,35,24.69,-14.96,Open Play,Right,5,1,Medium,Missed
53,15,28.93,3.74,Open Play,Right,2,0,Medium,Saved
74,52,17.46,13.22,Open Play,Left,3,1,Medium,Missed
60,31,4.99,-13.22,Open Play,Right,2,0,Medium,Saved
89,29,7.98,-7.23,Open Play,Head,3,0,High,Missed
61,55,7.73,1.75,Open Play,Left,2,0,Medium,Saved
45,50,4.74,2.99,Open Play,Head,3,1,High,Blocked
53,23,22.44,6.24,Open Play,Left,2,0,Low,Saved
33,48,23.94,-8.48,Open Play,Right,4,0,Low,Blocked
18,47,28.93,2,Open Play,Right,3,1,Low,Blocked
77,52,12.97,9.23,Open Play,Right,3,0,Medium,Goal
47,38,20.45,12.22,Open Play,Right,4,1,Medium,Missed
28,24,22.69,12.47,Open Play,Right,2,0,Low,Missed
69,55,22.44,11.22,Open Play,Left,3,0,Low,Saved
40,23,9.23,5.24,Open Play,Left,2,1,Medium,Missed
71,40,12.22,4.99,Open Play,Right,3,0,Medium,Blocked
59,10,8.98,2.24,Open Play,Head,4,1,Medium,Blocked
37,42,4.74,-9.73,Open Play,Right,2,0,Low,Missed
42,56,11.72,4.49,Open Play,Left,2,0,Low,Blocked
28,46,12.22,3.74,Open Play,Left,2,0,Low,Blocked
47,35,23.94,2,Open Play,Right,4,1,Low,Saved
9,28,26.43,-2,Open Play,Right,3,0,Medium,Blocked
75,21,10.47,3.74,Open Play,Head,1,0,Medium,Missed
7,2,27.93,13.97,Open Play,Right,3,1,Medium,Missed
38,12,24.94,-6.48,Open Play,Right,4,1,Low,Blocked
65,3,18.21,13.47,Open Play,Left,1,0,Low,Missed
53,22,23.19,8.23,Open Play,Left,2,0,Medium,Saved
82,27,9.23,7.73,Open Play,Left,3,0,Medium,Goal
16,46,5.99,3.49,Open Play,Head,2,0,Low,Saved
34,0,24.69,1.75,Open Play,Right,2,1,Low,Missed
6,1,29.93,0.25,Open Play,Right,5,1,Low,Missed
59,5,22.94,20.7,Open Play,Right,5,1,High,Saved
39,8,7.48,10.97,Open Play,Head,2,0,High,Saved
94,14,11.22,5.24,Open Play,Head,3,1,Medium,Saved
85,57,21.2,4.74,Open Play,Right,6,2,High,Blocked
5,52,8.48,12.22,Open Play,Left,4,0,High,Blocked
61,28,5.24,0.25,Open Play,Right,1,0,Low,Missed
69,55,27.43,11.72,Open Play,Right,5,3,Low,Missed
16,26,10.97,0,Penalty,Right,1,0,Low,Saved
88,3,8.73,-3.74,Open Play,Head,5,1,Medium,Saved
82,12,11.22,-16.21,Open Play,Right,2,0,High,Missed
46,45,19.7,0.5,Open Play,Left,4,0,High,Missed
58,39,21.95,-11.97,Open Play,Left,5,1,Low,Blocked
78,34,22.44,10.97,Open Play,Right,3,0,Medium,Missed
47,53,10.72,-11.97,Open Play,Right,1,0,Low,Missed
59,50,10.47,2.74,Open Play,Right,1,0,Low,Saved
29,48,18.7,-5.99,Open Play,Left,2,0,High,Missed
37,19,21.7,8.23,Direct freekick,Right,5,0,Low,Blocked
48,11,10.47,-5.49,Open Play,Head,3,1,Medium,Saved
59,3,22.44,-13.47,Open Play,Right,5,2,Medium,Saved
83,6,15.96,0.5,Open Play,Head,4,1,Medium,Saved
72,52,10.72,2.24,Open Play,Left,3,0,Medium,Missed
83,50,3.24,2.49,Open Play,Other,2,0,Low,Blocked
61,45,6.48,2,Open Play,Other,2,0,Medium,Blocked
86,8,20.45,-4.24,Open Play,Left,7,2,Low,Missed
61,35,20.7,8.48,Open Play,Left,2,0,High,Saved
81,35,6.48,-14.71,Open Play,Left,3,0,Medium,Saved
94,47,23.44,4.49,Open Play,Left,2,1,High,Blocked
86,56,9.73,-11.97,Open Play,Right,1,0,High,Goal
51,51,5.74,-8.73,Open Play,Left,2,1,Medium,Missed
59,4,20.95,8.98,Open Play,Left,3,1,Medium,Blocked
71,4,18.21,-9.98,Open Play,Left,3,0,Low,Blocked
22,5,24.19,-0.75,Open Play,Left,3,0,Low,Goal
46,45,5.99,4.99,Open Play,Head,1,0,Low,Saved
12,59,10.23,14.22,Open Play,Right,2,0,Medium,Saved
78,53,17.71,-1.75,Open Play,Right,3,0,Medium,Saved
88,6,10.72,2.99,Open Play,Head,3,1,Medium,Missed
93,52,23.44,-4.49,Direct freekick,Right,5,2,Low,Saved
10,40,6.73,-10.23,Open Play,Right,2,1,Low,Missed
4,3,6.73,27.18,Direct freekick,Right,4,0,Low,Blocked
7,36,18.45,-3.99,Open Play,Left,5,1,High,Blocked
48,20,10.97,3.99,Open Play,Head,3,0,High,Blocked
74,36,7.98,2.99,Open Play,Left,2,0,Medium,Goal
75,47,19.95,-7.23,Open Play,Right,3,0,Medium,Missed
31,3,13.47,-9.98,Open Play,Right,6,2,Medium,Saved
26,33,27.18,7.48,Direct freekick,Left,9,2,Low,Blocked
43,25,21.45,-14.71,Open Play,Left,4,1,Medium,Missed
81,42,3.24,3.49,Open Play,Head,3,0,Low,Goal
8,40,17.96,-2.74,Open Play,Right,2,0,Medium,Missed
60,59,21.95,-4.74,Open Play,Right,2,0,Medium,Missed
54,17,10.72,-15.46,Open Play,Right,1,0,Medium,Missed
79,34,3.99,1.25,Open Play,Head,3,1,Low,Saved
19,5,9.98,5.74,Open Play,Right,4,1,Medium,Blocked
61,10,22.44,19.45,Direct freekick,Right,4,1,Low,Missed
49,32,14.96,-13.97,Open Play,Left,3,1,Low,Blocked
39,46,13.72,2,Open Play,Left,2,1,Low,Missed
7,44,6.48,-6.73,Open Play,Right,1,0,Medium,Missed
11,7,10.97,7.73,Open Play,Left,1,0,Medium,Saved
63,6,13.72,-13.72,Open Play,Left,5,0,Medium,Blocked
41,8,12.97,-3.49,Open Play,Right,2,0,Low,Missed
82,55,6.24,-2.24,Open Play,Left,1,0,Low,Goal
