tm_id,player_name,birth_day,birth_month,birth_year,pob,cob,dob,position,height,foot,citizenship,second_citizenship,league_code,season,current_club,current_club_country,market_value_euros,joined,contract_expires,contract_option,on_loan_from,on_loan_from_country,loan_contract_expiry,player_agent,name_lower,firstname_lower,lastname_lower,firstinitial_lower,league_country_lower,position_code,position_grouped,outfielder_goalkeeper,age,age_when_joining,years_since_joining,years_until_contract_expiry,market_value_pounds
245893,matt miazga,19.0,7.0,1995.0,"Clifton, New Jersey",United States,1995-07-19,Defender - Centre-Back,193.0,right,,Poland,ES1,2021,deportivo alavés,spain,3000000.0,2021-08-20,2022-06-30,,chelsea fc,england,2022-06-30,,matt miazga,matt,miazga,m,spain,CB,Defender,Outfielder,26.0,26.0,0.0,0.0,2700000.0
246204,salvi sánchez,30.0,3.0,1991.0,Sanlúcar de Barrameda (Cádiz),Spain,1991-03-30,attack - Right Winger,170.0,right,Spain,,ES1,2021,cádiz cf,spain,2000000.0,2015-07-04,2022-06-30,,,,,Promoesport,salvi sanchez,salvi,sanchez,s,spain,RW,Forward,Outfielder,30.0,24.0,6.0,0.0,1800000.0
246291,diego llorente,16.0,8.0,1993.0,Madrid,Spain,1993-08-16,Defender - Centre-Back,186.0,right,Spain,,GB1,2021,leeds united,england,20000000.0,2020-09-24,2024-06-30,,,,,Gelu Rodríguez,diego llorente,diego,llorente,d,england,CB,Defender,Outfielder,28.0,27.0,0.0,2.0,18000000.0
246335,rubén yáñez,12.0,10.0,1993.0,Blanes,Spain,1993-10-12,Goalkeeper,188.0,right,Spain,,ES1,2021,getafe cf,spain,2000000.0,2017-08-17,2023-06-30,,,,,Niagara Sports Company,ruben yanez,ruben,yanez,r,spain,GK,Goalkeeper,Goalkeeper,27.0,23.0,4.0,1.0,1800000.0
246968,ayoze pérez,29.0,7.0,1993.0,Santa Cruz de Tenerife,Spain,1993-07-29,attack - Second Striker,178.0,right,Spain,,GB1,2021,leicester city,england,18000000.0,2019-07-04,2023-06-30,,,,,InterLex Sport,ayoze perez,ayoze,perez,a,england,SS,Forward,Outfielder,28.0,25.0,2.0,1.0,16200000.0
247366,marcos mauro,9.0,1.0,1991.0,Avellaneda,Argentina,1991-01-09,Defender - Centre-Back,188.0,right,,Spain,ES1,2021,cádiz cf,spain,1500000.0,2017-07-12,2022-06-30,,,,,"SOCCERMEDIA, S.L.",marcos mauro,marcos,mauro,m,spain,CB,Defender,Outfielder,30.0,26.0,4.0,0.0,1350000.0
247377,kevin bonifazi,19.0,5.0,1996.0,Rieti,Italy,1996-05-19,Defender - Centre-Back,187.0,right,Italy,,IT1,2021,bologna fc 1909,italy,7000000.0,2021-07-02,2025-06-30,,,,,PLAYER MANAGEMENT SRL,kevin bonifazi,kevin,bonifazi,k,italy,CB,Defender,Outfielder,25.0,25.0,0.0,3.0,6300000.0
247555,edimilson fernandes,15.0,4.0,1996.0,Sion,Switzerland,1996-04-15,midfield - Central Midfield,190.0,right,,Portugal,L1,2021,1.fsv mainz 05,germany,5000000.0,2019-07-01,2023-06-30,,,,,IFM,edimilson fernandes,edimilson,fernandes,e,germany,CM,Midfielder,Outfielder,25.0,23.0,2.0,1.0,4500000.0
247661,gideon jung,12.0,9.0,1994.0,Düsseldorf,Germany,1994-09-12,Defender - Centre-Back,189.0,right,,Ghana,L1,2021,spvgg greuther fürth,germany,700000.0,2021-07-01,2023-06-30,,,,,Wasserman,gideon jung,gideon,jung,g,germany,CB,Defender,Outfielder,26.0,26.0,0.0,1.0,630000.0
247915,jonas omlin,10.0,1.0,1994.0,Sarnen,Switzerland,1994-01-10,Goalkeeper,190.0,right,Switzerland,,FR1,2021,montpellier hsc,france,8000000.0,2020-08-15,2024-06-30,,,,,FAIRSPORT ASSOCIATION,jonas omlin,jonas,omlin,j,france,GK,Goalkeeper,Goalkeeper,27.0,26.0,1.0,2.0,7200000.0
248330,chema,3.0,3.0,1992.0,Caudete,Spain,1992-03-03,Defender - Centre-Back,189.0,left,Spain,,ES1,2021,getafe cf,spain,800000.0,2020-01-30,2023-06-30,,,,,Sport Agency 4U,chema,chema,chema,c,spain,CB,Defender,Outfielder,29.0,27.0,1.0,1.0,720000.0
248732,pawel dawidowicz,20.0,5.0,1995.0,Olsztyn,Poland,1995-05-20,Defender - Centre-Back,189.0,both,Poland,,IT1,2021,hellas verona,italy,4000000.0,2019-07-01,2025-06-30,,,,,INNfootball,pawel dawidowicz,pawel,dawidowicz,p,italy,CB,Defender,Outfielder,26.0,24.0,2.0,3.0,3600000.0
248738,sergio herrera,5.0,6.0,1993.0,Miranda de Ebro,Spain,1993-06-05,Goalkeeper,192.0,,Spain,,ES1,2021,ca osasuna,spain,6000000.0,2017-07-12,2023-06-30,both parties 2 years,,,,YOU FIRST SPORTS,sergio herrera,sergio,herrera,s,spain,GK,Goalkeeper,Goalkeeper,28.0,24.0,4.0,1.0,5400000.0
248999,lucas höler,10.0,7.0,1994.0,Achim,Germany,1994-07-10,attack - Centre-Forward,184.0,right,Germany,,L1,2021,sc freiburg,germany,4000000.0,2018-01-01,,,,,,ISMG International,lucas holer,lucas,holer,l,germany,ST,Forward,Outfielder,27.0,23.0,3.0,,3600000.0
249126,harry winks,2.0,2.0,1996.0,Hemel Hempstead,England,1996-02-02,midfield - Defensive Midfield,178.0,right,England,,GB1,2021,tottenham hotspur,england,20000000.0,2016-07-01,2024-06-30,,,,,YMU Group,harry winks,harry,winks,h,england,CDM,Midfielder,Outfielder,25.0,20.0,5.0,2.0,18000000.0
249157,fredrik jensen,9.0,9.0,1997.0,Porvoo,Finland,1997-09-09,midfield - Attacking Midfield,183.0,right,Finland,,L1,2021,fc augsburg,germany,2000000.0,2018-07-01,2023-06-30,,,,,Louis Laros,fredrik jensen,fredrik,jensen,f,germany,CAM,Midfielder,Outfielder,23.0,20.0,3.0,1.0,1800000.0
249471,saúl garcía,9.0,11.0,1994.0,Vioño,Spain,1994-11-09,Defender - Left-Back,182.0,left,Spain,,ES1,2021,deportivo alavés,spain,700000.0,2019-07-01,2023-06-30,,,,,Miguel Pedrajo,saul garcia,saul,garcia,s,spain,LB,Defender,Outfielder,26.0,24.0,2.0,1.0,630000.0
249513,diego rico,23.0,2.0,1993.0,Burgos,Spain,1993-02-23,Defender - Left-Back,183.0,left,Spain,,ES1,2021,real sociedad,spain,4500000.0,2021-07-26,2023-06-30,,,,,IDUB GLOBAL,diego rico,diego,rico,d,spain,LB,Defender,Outfielder,28.0,28.0,0.0,1.0,4050000.0
249565,youri tielemans,7.0,5.0,1997.0,Sint-Pieters-Leeuw,Belgium,1997-05-07,midfield - Central Midfield,176.0,right,,DR Congo,GB1,2021,leicester city,england,55000000.0,2019-07-08,2023-06-30,,,,,Let's Play,youri tielemans,youri,tielemans,y,england,CM,Midfielder,Outfielder,24.0,22.0,2.0,1.0,49500000.0
249730,guillermo maripán,6.0,5.0,1994.0,Vitacura,Chile,1994-05-06,Defender - Centre-Back,193.0,right,Chile,,FR1,2021,as monaco,monaco,12000000.0,2019-08-24,2024-06-30,,,,,TRDS,guillermo maripan,guillermo,maripan,g,monaco,CB,Defender,Outfielder,27.0,25.0,2.0,2.0,10800000.0
249873,tariqe fosu,5.0,11.0,1995.0,London,England,1995-11-05,attack - Left Winger,180.0,right,,England,GB1,2021,brentford fc,england,2500000.0,2020-01-31,2023-06-30,,,,,,tariqe fosu,tariqe,fosu,t,england,LW,Forward,Outfielder,25.0,24.0,1.0,1.0,2250000.0
249994,josé sá,17.0,1.0,1993.0,Braga,Portugal,1993-01-17,Goalkeeper,192.0,right,Portugal,,GB1,2021,wolverhampton wanderers,england,7500000.0,2021-07-15,2026-06-30,,,,,Gestifute,jose sa,jose,sa,j,england,GK,Goalkeeper,Goalkeeper,28.0,28.0,0.0,4.0,6750000.0
250013,angelo fulgini,20.0,8.0,1996.0,Abidjan,Cote d'Ivoire,1996-08-20,midfield - Central Midfield,183.0,right,,Cote d'Ivoire,FR1,2021,sco angers,france,12000000.0,2017-07-06,2023-06-30,,,,,R&Y,angelo fulgini,angelo,fulgini,a,france,CM,Midfielder,Outfielder,25.0,20.0,4.0,1.0,10800000.0
250153,pasquale mazzocchi,27.0,7.0,1995.0,Napoli,Italy,1995-07-27,Defender - Right-Back,183.0,right,Italy,,IT1,2021,venezia fc,italy,1500000.0,2020-09-23,2023-06-30,,,,,Luigi Lauro SBM srl,pasquale mazzocchi,pasquale,mazzocchi,p,italy,RB,Defender,Outfielder,26.0,25.0,0.0,1.0,1350000.0
250426,adam armstrong,10.0,2.0,1997.0,West Denton,England,1997-02-10,attack - Centre-Forward,173.0,right,England,,GB1,2021,southampton fc,england,18000000.0,2021-08-10,2025-06-30,,,,,ICM Stellar Sports,adam armstrong,adam,armstrong,a,england,ST,Forward,Outfielder,24.0,24.0,0.0,3.0,16200000.0
250478,matt targett,18.0,9.0,1995.0,Eastleigh,England,1995-09-18,Defender - Left-Back,183.0,left,,Scotland,GB1,2021,aston villa,england,17000000.0,2019-07-01,2025-06-30,,,,,Straight Ace Sports,matt targett,matt,targett,m,england,LB,Defender,Outfielder,25.0,23.0,2.0,3.0,15300000.0
250779,brendan chardonnet,22.0,12.0,1994.0,Saint-Renan,France,1994-12-22,Defender - Centre-Back,185.0,right,France,,FR1,2021,stade brestois 29,france,3000000.0,2014-07-01,2023-06-30,,,,,Kemari,brendan chardonnet,brendan,chardonnet,b,france,CB,Defender,Outfielder,26.0,19.0,7.0,1.0,2700000.0
250781,roberto pirrello,30.0,5.0,1996.0,Alcamo,Italy,1996-05-30,Defender - Centre-Back,191.0,right,Italy,,IT1,2021,fc empoli,italy,250000.0,2019-07-18,2024-06-30,,,,,Vigo Global Sport Services Srl,roberto pirrello,roberto,pirrello,r,italy,CB,Defender,Outfielder,25.0,23.0,2.0,2.0,225000.0
250844,alexander djiku,9.0,8.0,1994.0,Montpellier,France,1994-08-09,Defender - Centre-Back,182.0,right,,France,FR1,2021,rc strasbourg alsace,france,6500000.0,2019-07-05,2023-06-30,,,,,,alexander djiku,alexander,djiku,a,france,CB,Defender,Outfielder,27.0,24.0,2.0,1.0,5850000.0
250845,josé maría giménez,20.0,1.0,1995.0,Toledo,Uruguay,1995-01-20,Defender - Centre-Back,185.0,right,,Spain,ES1,2021,atlético de madrid,spain,60000000.0,2013-04-25,2025-06-30,,,,,VIDA 11,jose maria gimenez,jose,gimenez,j,spain,CB,Defender,Outfielder,26.0,18.0,8.0,3.0,54000000.0
251075,zeki celik,17.0,2.0,1997.0,Bursa,Turkey,1997-02-17,Defender - Right-Back,180.0,right,Turkey,,FR1,2021,losc lille,france,20000000.0,2018-07-07,2023-06-30,,,,,F-F SPORT,zeki celik,zeki,celik,z,france,RB,Defender,Outfielder,24.0,21.0,3.0,1.0,18000000.0
251106,enes ünal,10.0,5.0,1997.0,Bursa,Turkey,1997-05-10,attack - Centre-Forward,187.0,right,Turkey,,ES1,2021,getafe cf,spain,7000000.0,2020-08-12,2025-06-30,,,,,FutureBall,enes unal,enes,unal,e,spain,ST,Forward,Outfielder,24.0,23.0,1.0,3.0,6300000.0
251299,finn dahmen,27.0,3.0,1998.0,Wiesbaden,Germany,1998-03-27,Goalkeeper,186.0,right,,England,L1,2021,1.fsv mainz 05,germany,2000000.0,2018-07-01,2023-06-30,,,,,Robert Schneider,finn dahmen,finn,dahmen,f,germany,GK,Goalkeeper,Goalkeeper,23.0,20.0,3.0,1.0,1800000.0
251302,niklas dorsch,15.0,1.0,1998.0,Lichtenfels,Germany,1998-01-15,midfield - Defensive Midfield,178.0,right,Germany,,L1,2021,fc augsburg,germany,8000000.0,2021-07-08,2026-06-30,,,,,CN Sports,niklas dorsch,niklas,dorsch,n,germany,CDM,Midfielder,Outfielder,23.0,23.0,0.0,4.0,7200000.0
251309,dennis geiger,10.0,6.0,1998.0,Mosbach,Germany,1998-06-10,midfield - Central Midfield,173.0,right,Germany,,L1,2021,tsg 1899 hoffenheim,germany,10000000.0,2016-07-01,2022-06-30,,,,,WINStar Management,dennis geiger,dennis,geiger,d,germany,CM,Midfielder,Outfielder,23.0,18.0,5.0,0.0,9000000.0
251664,ivan toney,16.0,3.0,1996.0,Northampton,England,1996-03-16,attack - Centre-Forward,185.0,right,,Jamaica,GB1,2021,brentford fc,england,28000000.0,2020-09-01,2025-06-30,,,,,Pinnacle Global Advisors LLP,ivan toney,ivan,toney,i,england,ST,Forward,Outfielder,25.0,24.0,0.0,3.0,25200000.0
251845,sergi canós,2.0,2.0,1997.0,Nules,Spain,1997-02-02,attack - Right Winger,177.0,right,Spain,,GB1,2021,brentford fc,england,10000000.0,2017-01-31,2023-06-30,club option 1 year,,,,Gelu Rodríguez,sergi canos,sergi,canos,s,england,RW,Forward,Outfielder,24.0,20.0,4.0,1.0,9000000.0
251848,iñigo córdoba,13.0,3.0,1997.0,Bilbao,Spain,1997-03-13,attack - Left Winger,180.0,left,Spain,,ES1,2021,athletic bilbao,spain,2000000.0,2017-07-01,2022-06-30,,,,,LEADERBROCK,inigo cordoba,inigo,cordoba,i,spain,LW,Forward,Outfielder,24.0,20.0,4.0,0.0,1800000.0
251876,pablo maffeo,12.0,7.0,1997.0,Sant Joan Despí,Spain,1997-07-12,Defender - Right-Back,172.0,right,Spain,,ES1,2021,rcd mallorca,spain,3500000.0,2021-07-07,2023-06-30,Obligation to buy with conditions,vfb stuttgart,germany,2022-06-30,Sport Agency 4U,pablo maffeo,pablo,maffeo,p,spain,RB,Defender,Outfielder,24.0,24.0,0.0,1.0,3150000.0
251878,aarón martín,22.0,4.0,1997.0,Montmeló,Spain,1997-04-22,Defender - Left-Back,180.0,left,Spain,,L1,2021,1.fsv mainz 05,germany,4500000.0,2019-07-01,2023-06-30,,,,,TACTIC GRUP - OROBITG,aaron martin,aaron,martin,a,germany,LB,Defender,Outfielder,24.0,22.0,2.0,1.0,4050000.0
251896,jesús vallejo,5.0,1.0,1997.0,Zaragoza,Spain,1997-01-05,Defender - Centre-Back,184.0,right,Spain,,ES1,2021,real madrid,spain,5000000.0,2015-07-31,2025-06-30,,,,,,jesus vallejo,jesus,vallejo,j,spain,CB,Defender,Outfielder,24.0,18.0,6.0,3.0,4500000.0
251897,asier villalibre,30.0,9.0,1997.0,Gernika,Spain,1997-09-30,attack - Centre-Forward,184.0,left,Spain,,ES1,2021,athletic bilbao,spain,4500000.0,2019-07-01,2023-06-30,,,,,,asier villalibre,asier,villalibre,a,spain,ST,Forward,Outfielder,23.0,21.0,2.0,1.0,4050000.0
252345,ken sema,30.0,9.0,1993.0,Norrköping,Sweden,1993-09-30,midfield - Left Midfield,180.0,left,,DR Congo,GB1,2021,watford fc,england,4500000.0,2018-07-05,2023-06-30,,,,,HCM Sports Management,ken sema,ken,sema,k,england,LM,Midfielder,Outfielder,27.0,24.0,3.0,1.0,4050000.0
252667,fali,12.0,8.0,1993.0,Valencia,Spain,1993-08-12,Defender - Centre-Back,186.0,right,Spain,,ES1,2021,cádiz cf,spain,3000000.0,2019-07-01,2024-06-30,,,,,Promoesport,fali,fali,fali,f,spain,CB,Defender,Outfielder,28.0,25.0,2.0,2.0,2700000.0
252677,josé luis morales,23.0,7.0,1987.0,Madrid,Spain,1987-07-23,attack - Centre-Forward,180.0,right,Spain,,ES1,2021,levante ud,spain,6000000.0,2013-07-01,2023-06-30,Option for a further year,,,,ABADSPORT,jose luis morales,jose,morales,j,spain,ST,Forward,Outfielder,34.0,25.0,8.0,1.0,5400000.0
253341,rob holding,20.0,9.0,1995.0,Stalybridge,England,1995-09-20,Defender - Centre-Back,189.0,right,England,,GB1,2021,arsenal fc,england,18000000.0,2016-07-22,2024-06-30,club option 1 year,,,,ICM Stellar Sports,rob holding,rob,holding,r,england,CB,Defender,Outfielder,25.0,20.0,5.0,2.0,16200000.0
253677,tyrone mings,13.0,3.0,1993.0,Bath,England,1993-03-13,Defender - Centre-Back,195.0,left,,Barbados,GB1,2021,aston villa,england,30000000.0,2019-07-08,2024-06-30,,,,,Wasserman,tyrone mings,tyrone,mings,t,england,CB,Defender,Outfielder,28.0,26.0,2.0,2.0,27000000.0
254037,iza carcelén,23.0,4.0,1993.0,El Puerto de Santa María,Spain,1993-04-23,Defender - Right-Back,170.0,right,Spain,,ES1,2021,cádiz cf,spain,1500000.0,2019-07-01,2023-06-30,,,,,Niagara Sports Company,iza carcelen,iza,carcelen,i,spain,RB,Defender,Outfielder,28.0,26.0,2.0,1.0,1350000.0
255220,romain philippoteaux,2.0,3.0,1988.0,Apt,France,1988-03-02,attack - Left Winger,170.0,both,France,,FR1,2021,stade brestois 29,france,700000.0,2020-09-22,2022-06-30,,,,,Just 4 player Group,romain philippoteaux,romain,philippoteaux,r,france,LW,Forward,Outfielder,33.0,32.0,0.0,0.0,630000.0
255450,aleksey miranchuk,17.0,10.0,1995.0,"Slavyansk-na-Kubani, Krasnodar Region",Russia,1995-10-17,midfield - Attacking Midfield,182.0,left,Russia,,IT1,2021,atalanta bc,italy,15000000.0,2020-09-04,2024-06-30,Option for a further year,,,,Shpinev Vadim,aleksey miranchuk,aleksey,miranchuk,a,italy,CAM,Midfielder,Outfielder,25.0,24.0,0.0,2.0,13500000.0
255488,yeray álvarez,24.0,1.0,1995.0,Barakaldo,Spain,1995-01-24,Defender - Centre-Back,182.0,right,Spain,,ES1,2021,athletic bilbao,spain,20000000.0,2016-07-01,2026-06-30,,,,,,yeray alvarez,yeray,alvarez,y,spain,CB,Defender,Outfielder,26.0,21.0,5.0,4.0,18000000.0
255501,iñigo lekue,4.0,5.0,1993.0,Bilbao,Spain,1993-05-04,Defender - Right-Back,180.0,right,Spain,,ES1,2021,athletic bilbao,spain,1500000.0,2016-07-01,2023-06-30,,,,,,inigo lekue,inigo,lekue,i,spain,RB,Defender,Outfielder,28.0,23.0,5.0,1.0,1350000.0
255508,iñaki williams,15.0,6.0,1994.0,Bilbao,Spain,1994-06-15,attack - Centre-Forward,186.0,right,,Ghana,ES1,2021,athletic bilbao,spain,25000000.0,2015-07-01,2028-06-30,,,,,Soccertalents,inaki williams,inaki,williams,i,spain,ST,Forward,Outfielder,27.0,21.0,6.0,6.0,22500000.0
255653,santi mina,7.0,12.0,1995.0,Vigo,Spain,1995-12-07,attack - Centre-Forward,181.0,right,Spain,,ES1,2021,celta de vigo,spain,15000000.0,2019-07-14,2024-06-30,,,,,OLIMPUS ESPORT EVENTS,santi mina,santi,mina,s,spain,ST,Forward,Outfielder,25.0,23.0,2.0,2.0,13500000.0
255744,samir,5.0,12.0,1994.0,Rio de Janeiro,Brazil,1994-12-05,Defender - Centre-Back,188.0,left,Brazil,,IT1,2021,udinese calcio,italy,5000000.0,2016-01-13,2023-06-30,,,,,TFM Agency,samir,samir,samir,s,italy,CB,Defender,Outfielder,26.0,21.0,5.0,1.0,4500000.0
255755,alex telles,15.0,12.0,1992.0,Caxias do Sul,Brazil,1992-12-15,Defender - Left-Back,181.0,left,,Italy,GB1,2021,manchester united,england,20000000.0,2020-10-05,2024-06-30,Option for a further year,,,,Pini Zahavi,alex telles,alex,telles,a,england,LB,Defender,Outfielder,28.0,27.0,0.0,2.0,18000000.0
255892,josema,6.0,6.0,1996.0,Lorquí,Spain,1996-06-06,Defender - Centre-Back,184.0,left,Spain,,ES1,2021,elche cf,spain,1000000.0,2020-01-31,2023-06-30,,,,,JV SPORTS SL,josema,josema,josema,j,spain,CB,Defender,Outfielder,25.0,23.0,1.0,1.0,900000.0
255901,rodrigo de paul,24.0,5.0,1994.0,Sarandí,Argentina,1994-05-24,midfield - Central Midfield,180.0,right,,Italy,ES1,2021,atlético de madrid,spain,40000000.0,2021-07-12,2026-06-30,,,,,Augustin Jimenez,rodrigo de paul,rodrigo,paul,r,spain,CM,Midfielder,Outfielder,27.0,27.0,0.0,4.0,36000000.0
255942,nicolò barella,7.0,2.0,1997.0,Cagliari,Italy,1997-02-07,midfield - Central Midfield,172.0,right,Italy,,IT1,2021,inter milan,italy,65000000.0,2020-09-01,2024-06-30,,,,,,nicolo barella,nicolo,barella,n,italy,CM,Midfielder,Outfielder,24.0,23.0,0.0,2.0,58500000.0
256178,joe gomez,23.0,5.0,1997.0,London,England,1997-05-23,Defender - Centre-Back,188.0,right,,The Gambia,GB1,2021,liverpool fc,england,30000000.0,2015-07-01,2024-06-30,,,,,Wasserman,joe gomez,joe,gomez,j,england,CB,Defender,Outfielder,24.0,18.0,6.0,2.0,27000000.0
256267,vedat muriqi,24.0,4.0,1994.0,Prizren,Yugoslavia (Republic),1994-04-24,attack - Centre-Forward,194.0,left,,Albania,IT1,2021,ss lazio,italy,9000000.0,2020-09-15,2025-06-30,,,,,FutureBall,vedat muriqi,vedat,muriqi,v,italy,ST,Forward,Outfielder,27.0,26.0,0.0,3.0,8100000.0
256339,emil audero,18.0,1.0,1997.0,Mataram,Indonesia,1997-01-18,Goalkeeper,192.0,right,Italy,,IT1,2021,uc sampdoria,italy,14000000.0,2019-07-01,2026-06-30,,,,,TMP SOCCER srl,emil audero,emil,audero,e,italy,GK,Goalkeeper,Goalkeeper,24.0,22.0,2.0,4.0,12600000.0
256361,daniele verde,20.0,6.0,1996.0,Napoli,Italy,1996-06-20,attack - Right Winger,168.0,left,Italy,,IT1,2021,spezia calcio,italy,1500000.0,2021-07-01,,,,,,Luigi Lauro SBM srl,daniele verde,daniele,verde,d,italy,RW,Forward,Outfielder,25.0,25.0,0.0,,1350000.0
256448,gianluca mancini,17.0,4.0,1996.0,Pontedera,Italy,1996-04-17,Defender - Centre-Back,190.0,right,Italy,,IT1,2021,as roma,italy,30000000.0,2020-09-01,2024-06-30,,,,,Gr Sports,gianluca mancini,gianluca,mancini,g,italy,CB,Defender,Outfielder,25.0,24.0,0.0,2.0,27000000.0
256678,filippo romagna,26.0,5.0,1997.0,Fano,Italy,1997-05-26,Defender - Centre-Back,186.0,right,Italy,,IT1,2021,us sassuolo,italy,3000000.0,2020-09-17,,,,,,TMP SOCCER srl,filippo romagna,filippo,romagna,f,italy,CB,Defender,Outfielder,24.0,23.0,0.0,,2700000.0
256977,daniel podence,21.0,10.0,1995.0,Oeiras,Portugal,1995-10-21,attack - Right Winger,165.0,right,Portugal,,GB1,2021,wolverhampton wanderers,england,25000000.0,2020-01-30,2024-06-30,,,,,Gestifute,daniel podence,daniel,podence,d,england,RW,Forward,Outfielder,25.0,24.0,1.0,2.0,22500000.0
256996,guido guerrieri,25.0,2.0,1996.0,Roma,Italy,1996-02-25,Goalkeeper,184.0,right,Italy,,IT1,2021,us salernitana 1919,italy,100000.0,2020-09-01,2022-06-30,,,,,no agent,guido guerrieri,guido,guerrieri,g,italy,GK,Goalkeeper,Goalkeeper,25.0,24.0,0.0,0.0,90000.0
257062,álvaro garcía,27.0,10.0,1992.0,Utrera,Spain,1992-10-27,attack - Left Winger,167.0,both,Spain,,ES1,2021,rayo vallecano,spain,2400000.0,2018-08-23,2023-06-30,,,,,Implica-T,alvaro garcia,alvaro,garcia,a,spain,LW,Forward,Outfielder,28.0,25.0,3.0,1.0,2160000.0
257376,domingos duarte,10.0,3.0,1995.0,Cascais,Portugal,1995-03-10,Defender - Centre-Back,192.0,right,Portugal,,ES1,2021,granada cf,spain,12000000.0,2019-07-14,2023-06-30,,,,,Media Base Sports,domingos duarte,domingos,duarte,d,spain,CB,Defender,Outfielder,26.0,24.0,2.0,1.0,10800000.0
257448,gelson martins,11.0,5.0,1995.0,Praia,Cape Verde,1995-05-11,attack - Right Winger,173.0,right,,Cape Verde,FR1,2021,as monaco,monaco,18000000.0,2019-07-01,2024-06-30,,,,,Ulisses Santos - US11,gelson martins,gelson,martins,g,monaco,RW,Forward,Outfielder,26.0,24.0,2.0,2.0,16200000.0
257462,luka jovic,23.0,12.0,1997.0,Bijeljina,Bosnia-Herzegovina,1997-12-23,attack - Centre-Forward,182.0,both,Serbia,,ES1,2021,real madrid,spain,20000000.0,2019-07-02,2025-06-30,,,,,LIAN Sports Group,luka jovic,luka,jovic,l,spain,ST,Forward,Outfielder,23.0,21.0,2.0,3.0,18000000.0
257474,vanja milinković-savić,20.0,2.0,1997.0,Ourense,Spain,1997-02-20,Goalkeeper,202.0,right,,Spain,IT1,2021,torino fc,italy,800000.0,2017-07-01,2024-06-30,,,,,DOO Magnum,vanja milinkovic-savic,vanja,milinkovic-savic,v,italy,GK,Goalkeeper,Goalkeeper,24.0,20.0,4.0,2.0,720000.0
257732,amir rrahmani,24.0,2.0,1994.0,Prishtinë,Yugoslavia (Republic),1994-02-24,Defender - Centre-Back,192.0,both,,Albania,IT1,2021,ssc napoli,italy,14000000.0,2020-01-20,2024-06-30,,,,,Soccer11,amir rrahmani,amir,rrahmani,a,italy,CB,Defender,Outfielder,27.0,25.0,1.0,2.0,12600000.0
257751,simone bastoni,5.0,11.0,1996.0,La Spezia,Italy,1996-11-05,Defender - Left-Back,181.0,left,Italy,,IT1,2021,spezia calcio,italy,3000000.0,2014-07-01,2022-06-30,,,,,Italian Managers Group s.r.l.,simone bastoni,simone,bastoni,s,italy,LB,Defender,Outfielder,24.0,17.0,7.0,0.0,2700000.0
257814,gregor kobel,6.0,12.0,1997.0,Zürich,Switzerland,1997-12-06,Goalkeeper,194.0,right,Switzerland,,L1,2021,borussia dortmund,germany,13000000.0,2021-07-01,2026-06-30,,,,,SBE Management AG,gregor kobel,gregor,kobel,g,germany,GK,Goalkeeper,Goalkeeper,23.0,23.0,0.0,4.0,11700000.0
257851,rúben vezo,25.0,4.0,1994.0,Setúbal,Portugal,1994-04-25,Defender - Centre-Back,182.0,right,,Cape Verde,ES1,2021,levante ud,spain,10000000.0,2019-07-01,2024-06-30,,,,,Gestifute,ruben vezo,ruben,vezo,r,spain,CB,Defender,Outfielder,27.0,25.0,2.0,2.0,9000000.0
258004,rúben dias,14.0,5.0,1997.0,Amadora,Portugal,1997-05-14,Defender - Centre-Back,187.0,right,Portugal,,GB1,2021,manchester city,england,75000000.0,2020-09-29,2026-06-30,,,,,Gestifute,ruben dias,ruben,dias,r,england,CB,Defender,Outfielder,24.0,23.0,0.0,4.0,67500000.0
258011,xande silva,16.0,3.0,1997.0,Porto,Portugal,1997-03-16,attack - Right Winger,177.0,right,,Angola,GB1,2021,west ham united,england,800000.0,2018-08-02,2022-06-30,,,,,Ulisses Santos - US11,xande silva,xande,silva,x,england,RW,Forward,Outfielder,24.0,21.0,3.0,0.0,720000.0
258027,renato sanches,18.0,8.0,1997.0,Lisboa,Portugal,1997-08-18,midfield - Central Midfield,176.0,right,,Sao Tome and Principe,FR1,2021,losc lille,france,30000000.0,2019-08-23,2023-06-30,,,,,Gestifute,renato sanches,renato,sanches,r,france,CM,Midfielder,Outfielder,24.0,22.0,2.0,1.0,27000000.0
258267,adam jakubech,2.0,1.0,1997.0,Prešov,Slovakia,1997-01-02,Goalkeeper,188.0,right,Slovakia,,FR1,2021,losc lille,france,600000.0,2017-07-26,2025-06-30,,,,,FairSport,adam jakubech,adam,jakubech,a,france,GK,Goalkeeper,Goalkeeper,24.0,20.0,4.0,3.0,540000.0
